"","title","country","gross.score","genre","gross.title","gross.country"
"1882","Ghostbusters","Portugal and Angola",0.00356455133184195,"Action",32612546,82639573
"1883","Ghostbusters","Portugal and Angola",0.00356455133184195,"Fantasy",32612546,82639573
"1884","Ghostbusters","Portugal and Angola",0.00356455133184195,"Sci-Fi",32612546,82639573
"1885","Ghostbusters","Portugal and Angola",0.00356455133184195,"Comedy",32612546,82639573
"1886","Ghostbusters","Turkey",0.00207707865303219,"Action",32612546,216910900
"1887","Ghostbusters","Turkey",0.00207707865303219,"Fantasy",32612546,216910900
"1888","Ghostbusters","Turkey",0.00207707865303219,"Sci-Fi",32612546,216910900
"1889","Ghostbusters","Turkey",0.00207707865303219,"Comedy",32612546,216910900
"1890","Ghostbusters","Hungary",0.00288334352934512,"Action",32612546,59591928
"1891","Ghostbusters","Hungary",0.00288334352934512,"Fantasy",32612546,59591928
"1892","Ghostbusters","Hungary",0.00288334352934512,"Sci-Fi",32612546,59591928
"1893","Ghostbusters","Hungary",0.00288334352934512,"Comedy",32612546,59591928
"1894","Ghostbusters","United Kingdom, Ireland and Malta",0.00864714368601893,"Action",32612546,1638459648
"1895","Ghostbusters","United Kingdom, Ireland and Malta",0.00864714368601893,"Fantasy",32612546,1638459648
"1896","Ghostbusters","United Kingdom, Ireland and Malta",0.00864714368601893,"Sci-Fi",32612546,1638459648
"1897","Ghostbusters","United Kingdom, Ireland and Malta",0.00864714368601893,"Comedy",32612546,1638459648
"1898","Gods of Egypt","Lithuania",0.00588399475714809,"Adventure",17813155,19945633
"1899","Gods of Egypt","Lithuania",0.00588399475714809,"Fantasy",17813155,19945633
"1900","Gods of Egypt","Lithuania",0.00588399475714809,"Action",17813155,19945633
"1901","Gods of Egypt","Netherlands",0.00314395859750682,"Adventure",17813155,306394302
"1902","Gods of Egypt","Netherlands",0.00314395859750682,"Fantasy",17813155,306394302
"1903","Gods of Egypt","Netherlands",0.00314395859750682,"Action",17813155,306394302
"1904","Gods of Egypt","Slovakia",0.0087578191229872,"Adventure",17813155,29897055
"1905","Gods of Egypt","Slovakia",0.0087578191229872,"Fantasy",17813155,29897055
"1906","Gods of Egypt","Slovakia",0.0087578191229872,"Action",17813155,29897055
"1907","Gods of Egypt","Germany",0.00146801189586405,"Adventure",17813155,938242397
"1908","Gods of Egypt","Germany",0.00146801189586405,"Fantasy",17813155,938242397
"1909","Gods of Egypt","Germany",0.00146801189586405,"Action",17813155,938242397
"1910","Gods of Egypt","Croatia",0.0159245395965792,"Adventure",17813155,10450726
"1911","Gods of Egypt","Croatia",0.0159245395965792,"Fantasy",17813155,10450726
"1912","Gods of Egypt","Croatia",0.0159245395965792,"Action",17813155,10450726
"1913","Gods of Egypt","Hungary",0.00902904165141292,"Adventure",17813155,59591928
"1914","Gods of Egypt","Hungary",0.00902904165141292,"Fantasy",17813155,59591928
"1915","Gods of Egypt","Hungary",0.00902904165141292,"Action",17813155,59591928
"1916","Gods of Egypt","Czech Republic",0.00673741449796131,"Adventure",17813155,74511966
"1917","Gods of Egypt","Czech Republic",0.00673741449796131,"Fantasy",17813155,74511966
"1918","Gods of Egypt","Czech Republic",0.00673741449796131,"Action",17813155,74511966
"1919","Gods of Egypt","Portugal and Angola",0.00316096744594748,"Adventure",17813155,82639573
"1920","Gods of Egypt","Portugal and Angola",0.00316096744594748,"Fantasy",17813155,82639573
"1921","Gods of Egypt","Portugal and Angola",0.00316096744594748,"Action",17813155,82639573
"1922","Gods of Egypt","Turkey",0.00772053870967296,"Adventure",17813155,216910900
"1923","Gods of Egypt","Turkey",0.00772053870967296,"Fantasy",17813155,216910900
"1924","Gods of Egypt","Turkey",0.00772053870967296,"Action",17813155,216910900
"1925","Gods of Egypt","Ukraine",0.0166251066224882,"Adventure",17813155,66424777
"1926","Gods of Egypt","Ukraine",0.0166251066224882,"Fantasy",17813155,66424777
"1927","Gods of Egypt","Ukraine",0.0166251066224882,"Action",17813155,66424777
"1928","Gods of Egypt","Belgium and Luxembourg",0.0052834901100971,"Adventure",17813155,124398643
"1929","Gods of Egypt","Belgium and Luxembourg",0.0052834901100971,"Fantasy",17813155,124398643
"1930","Gods of Egypt","Belgium and Luxembourg",0.0052834901100971,"Action",17813155,124398643
"1931","Gods of Egypt","France and Algeria, Monaco, Morocco and Tunisia",0.00253761432865726,"Adventure",17813155,1356787342
"1932","Gods of Egypt","France and Algeria, Monaco, Morocco and Tunisia",0.00253761432865726,"Fantasy",17813155,1356787342
"1933","Gods of Egypt","France and Algeria, Monaco, Morocco and Tunisia",0.00253761432865726,"Action",17813155,1356787342
"1934","Gods of Egypt","Romania",0.0179161196220962,"Adventure",17813155,62306014
"1935","Gods of Egypt","Romania",0.0179161196220962,"Fantasy",17813155,62306014
"1936","Gods of Egypt","Romania",0.0179161196220962,"Action",17813155,62306014
"1937","Gods of Egypt","Slovenia",0.00413851823651529,"Adventure",17813155,12106507
"1938","Gods of Egypt","Slovenia",0.00413851823651529,"Fantasy",17813155,12106507
"1939","Gods of Egypt","Slovenia",0.00413851823651529,"Action",17813155,12106507
"1940","Gods of Egypt","Italy",0.0016655607149594,"Adventure",17813155,696350478
"1941","Gods of Egypt","Italy",0.0016655607149594,"Fantasy",17813155,696350478
"1942","Gods of Egypt","Italy",0.0016655607149594,"Action",17813155,696350478
"1943","Gods of Egypt","Iceland",0.00263361815600968,"Adventure",17813155,14816119
"1944","Gods of Egypt","Iceland",0.00263361815600968,"Fantasy",17813155,14816119
"1945","Gods of Egypt","Iceland",0.00263361815600968,"Action",17813155,14816119
"1946","Gods of Egypt","Spain",0.00342489430509622,"Adventure",17813155,657288313
"1947","Gods of Egypt","Spain",0.00342489430509622,"Fantasy",17813155,657288313
"1948","Gods of Egypt","Spain",0.00342489430509622,"Action",17813155,657288313
"1949","Gods of Egypt","Bulgaria",0.0222315553448681,"Adventure",17813155,26805367
"1950","Gods of Egypt","Bulgaria",0.0222315553448681,"Fantasy",17813155,26805367
"1951","Gods of Egypt","Bulgaria",0.0222315553448681,"Action",17813155,26805367
"1952","Gods of Egypt","Austria",0.0018535146411516,"Adventure",17813155,97951209
"1953","Gods of Egypt","Austria",0.0018535146411516,"Fantasy",17813155,97951209
"1954","Gods of Egypt","Austria",0.0018535146411516,"Action",17813155,97951209
"1955","Goosebumps","Italy",0.00159045629318861,"Horror",23273888,696350478
"1956","Goosebumps","Italy",0.00159045629318861,"Fantasy",23273888,696350478
"1957","Goosebumps","Italy",0.00159045629318861,"Family",23273888,696350478
"1958","Goosebumps","Italy",0.00159045629318861,"Adventure",23273888,696350478
"1959","Goosebumps","Italy",0.00159045629318861,"Comedy",23273888,696350478
"1960","Goosebumps","Belgium and Luxembourg",0.00368275721464261,"Horror",23273888,124398643
"1961","Goosebumps","Belgium and Luxembourg",0.00368275721464261,"Fantasy",23273888,124398643
"1962","Goosebumps","Belgium and Luxembourg",0.00368275721464261,"Family",23273888,124398643
"1963","Goosebumps","Belgium and Luxembourg",0.00368275721464261,"Adventure",23273888,124398643
"1964","Goosebumps","Belgium and Luxembourg",0.00368275721464261,"Comedy",23273888,124398643
"1965","Goosebumps","France and Algeria, Monaco, Morocco and Tunisia",0.00168572106268957,"Horror",23273888,1356787342
"1966","Goosebumps","France and Algeria, Monaco, Morocco and Tunisia",0.00168572106268957,"Fantasy",23273888,1356787342
"1967","Goosebumps","France and Algeria, Monaco, Morocco and Tunisia",0.00168572106268957,"Family",23273888,1356787342
"1968","Goosebumps","France and Algeria, Monaco, Morocco and Tunisia",0.00168572106268957,"Adventure",23273888,1356787342
"1969","Goosebumps","France and Algeria, Monaco, Morocco and Tunisia",0.00168572106268957,"Comedy",23273888,1356787342
"1970","Goosebumps","Austria",0.00378777356387709,"Horror",23273888,97951209
"1971","Goosebumps","Austria",0.00378777356387709,"Fantasy",23273888,97951209
"1972","Goosebumps","Austria",0.00378777356387709,"Family",23273888,97951209
"1973","Goosebumps","Austria",0.00378777356387709,"Adventure",23273888,97951209
"1974","Goosebumps","Austria",0.00378777356387709,"Comedy",23273888,97951209
"1975","Goosebumps","Germany",0.00265162713596708,"Horror",23273888,938242397
"1976","Goosebumps","Germany",0.00265162713596708,"Fantasy",23273888,938242397
"1977","Goosebumps","Germany",0.00265162713596708,"Family",23273888,938242397
"1978","Goosebumps","Germany",0.00265162713596708,"Adventure",23273888,938242397
"1979","Goosebumps","Germany",0.00265162713596708,"Comedy",23273888,938242397
"1980","Goosebumps","United Kingdom, Ireland and Malta",0.00798728611716167,"Horror",23273888,1638459648
"1981","Goosebumps","United Kingdom, Ireland and Malta",0.00798728611716167,"Fantasy",23273888,1638459648
"1982","Goosebumps","United Kingdom, Ireland and Malta",0.00798728611716167,"Family",23273888,1638459648
"1983","Goosebumps","United Kingdom, Ireland and Malta",0.00798728611716167,"Adventure",23273888,1638459648
"1984","Goosebumps","United Kingdom, Ireland and Malta",0.00798728611716167,"Comedy",23273888,1638459648
"1985","Goosebumps","Spain",0.00484885846433725,"Horror",23273888,657288313
"1986","Goosebumps","Spain",0.00484885846433725,"Fantasy",23273888,657288313
"1987","Goosebumps","Spain",0.00484885846433725,"Family",23273888,657288313
"1988","Goosebumps","Spain",0.00484885846433725,"Adventure",23273888,657288313
"1989","Goosebumps","Spain",0.00484885846433725,"Comedy",23273888,657288313
"1990","Hacksaw Ridge","Romania",0.00638862887296883,"Drama",11788753,62306014
"1991","Hacksaw Ridge","Romania",0.00638862887296883,"War",11788753,62306014
"1992","Hacksaw Ridge","Romania",0.00638862887296883,"History",11788753,62306014
"1993","Hacksaw Ridge","Slovakia",0.00455482989879772,"Drama",11788753,29897055
"1994","Hacksaw Ridge","Slovakia",0.00455482989879772,"War",11788753,29897055
"1995","Hacksaw Ridge","Slovakia",0.00455482989879772,"History",11788753,29897055
"1996","Hacksaw Ridge","Spain",0.00364796688542369,"Drama",11788753,657288313
"1997","Hacksaw Ridge","Spain",0.00364796688542369,"War",11788753,657288313
"1998","Hacksaw Ridge","Spain",0.00364796688542369,"History",11788753,657288313
"1999","Hacksaw Ridge","Slovenia",0.00480097190709096,"Drama",11788753,12106507
"2000","Hacksaw Ridge","Slovenia",0.00480097190709096,"War",11788753,12106507
"2001","Hacksaw Ridge","Slovenia",0.00480097190709096,"History",11788753,12106507
"2002","Hacksaw Ridge","Finland",0.00434924297414268,"Drama",11788753,99378904
"2003","Hacksaw Ridge","Finland",0.00434924297414268,"War",11788753,99378904
"2004","Hacksaw Ridge","Finland",0.00434924297414268,"History",11788753,99378904
"2005","Hacksaw Ridge","Iceland",0.00456577056380284,"Drama",11788753,14816119
"2006","Hacksaw Ridge","Iceland",0.00456577056380284,"War",11788753,14816119
"2007","Hacksaw Ridge","Iceland",0.00456577056380284,"History",11788753,14816119
"2008","Hacksaw Ridge","Hungary",0.00518576945521883,"Drama",11788753,59591928
"2009","Hacksaw Ridge","Hungary",0.00518576945521883,"War",11788753,59591928
"2010","Hacksaw Ridge","Hungary",0.00518576945521883,"History",11788753,59591928
"2011","Hacksaw Ridge","Belgium and Luxembourg",0.00428556121789849,"Drama",11788753,124398643
"2012","Hacksaw Ridge","Belgium and Luxembourg",0.00428556121789849,"War",11788753,124398643
"2013","Hacksaw Ridge","Belgium and Luxembourg",0.00428556121789849,"History",11788753,124398643
"2014","Hacksaw Ridge","Norway",0.00262884901617384,"Drama",11788753,156998366
"2015","Hacksaw Ridge","Norway",0.00262884901617384,"War",11788753,156998366
"2016","Hacksaw Ridge","Norway",0.00262884901617384,"History",11788753,156998366
"2017","Hacksaw Ridge","Portugal and Angola",0.0103255373790472,"Drama",11788753,82639573
"2018","Hacksaw Ridge","Portugal and Angola",0.0103255373790472,"War",11788753,82639573
"2019","Hacksaw Ridge","Portugal and Angola",0.0103255373790472,"History",11788753,82639573
"2020","Hacksaw Ridge","Netherlands",0.00450469539084314,"Drama",11788753,306394302
"2021","Hacksaw Ridge","Netherlands",0.00450469539084314,"War",11788753,306394302
"2022","Hacksaw Ridge","Netherlands",0.00450469539084314,"History",11788753,306394302
"2023","Hacksaw Ridge","France and Algeria, Monaco, Morocco and Tunisia",0.00281105290559233,"Drama",11788753,1356787342
"2024","Hacksaw Ridge","France and Algeria, Monaco, Morocco and Tunisia",0.00281105290559233,"War",11788753,1356787342
"2025","Hacksaw Ridge","France and Algeria, Monaco, Morocco and Tunisia",0.00281105290559233,"History",11788753,1356787342
"2026","Hacksaw Ridge","Lithuania",0.0128277703695842,"Drama",11788753,19945633
"2027","Hacksaw Ridge","Lithuania",0.0128277703695842,"War",11788753,19945633
"2028","Hacksaw Ridge","Lithuania",0.0128277703695842,"History",11788753,19945633
"2029","Hacksaw Ridge","Czech Republic",0.00405477155172634,"Drama",11788753,74511966
"2030","Hacksaw Ridge","Czech Republic",0.00405477155172634,"War",11788753,74511966
"2031","Hacksaw Ridge","Czech Republic",0.00405477155172634,"History",11788753,74511966
"2032","Hacksaw Ridge","Croatia",0.0272696844219244,"Drama",11788753,10450726
"2033","Hacksaw Ridge","Croatia",0.0272696844219244,"War",11788753,10450726
"2034","Hacksaw Ridge","Croatia",0.0272696844219244,"History",11788753,10450726
"2035","Hail, Caesar!","Czech Republic",0.00151794411115122,NA,21085597,74511966
"2036","Hail, Caesar!","Finland",0.00235374904114459,NA,21085597,99378904
"2037","Hail, Caesar!","Iceland",0.00116332758936399,NA,21085597,14816119
"2038","Hail, Caesar!","Bulgaria",0.00250278237190336,NA,21085597,26805367
"2039","Hail, Caesar!","Portugal and Angola",0.00215393174889711,NA,21085597,82639573
"2040","Hail, Caesar!","France and Algeria, Monaco, Morocco and Tunisia",0.00264715691900964,NA,21085597,1356787342
"2041","Hail, Caesar!","Germany",0.00392049326673094,NA,21085597,938242397
"2042","Hail, Caesar!","Slovakia",0.00125326725324618,NA,21085597,29897055
"2043","Hail, Caesar!","Netherlands",0.00257087679130534,NA,21085597,306394302
"2044","Hail, Caesar!","Italy",0.00347016204676175,NA,21085597,696350478
"2045","Hail, Caesar!","Slovenia",0.00139404371549944,NA,21085597,12106507
"2046","Hail, Caesar!","Lithuania",0.00131662905860145,NA,21085597,19945633
"2047","Hail, Caesar!","Norway",0.0012338472363464,NA,21085597,156998366
"2048","Hail, Caesar!","Belgium and Luxembourg",0.00326035710855785,NA,21085597,124398643
"2049","Hail, Caesar!","Croatia",0.00198761310936676,NA,21085597,10450726
"2050","Hail, Caesar!","Romania",0.00148282636087104,NA,21085597,62306014
"2051","Hail, Caesar!","Spain",0.0034472573985961,NA,21085597,657288313
"2052","Hail, Caesar!","Austria",0.00300262756328,NA,21085597,97951209
"2053","Hail, Caesar!","Hungary",0.00223684657425415,NA,21085597,59591928
"2054","Hail, Caesar!","United Kingdom, Ireland and Malta",0.00397677599686605,NA,21085597,1638459648
"2055","Hardcore Henry","Lithuania",0.00153271645978847,"Adventure",2090280,19945633
"2056","Hardcore Henry","Lithuania",0.00153271645978847,"Sci-Fi",2090280,19945633
"2057","Hardcore Henry","Lithuania",0.00153271645978847,"Action",2090280,19945633
"2058","Hardcore Henry","Lithuania",0.00153271645978847,"Thriller",2090280,19945633
"2059","Hardcore Henry","Croatia",0.0010509317725869,"Adventure",2090280,10450726
"2060","Hardcore Henry","Croatia",0.0010509317725869,"Sci-Fi",2090280,10450726
"2061","Hardcore Henry","Croatia",0.0010509317725869,"Action",2090280,10450726
"2062","Hardcore Henry","Croatia",0.0010509317725869,"Thriller",2090280,10450726
"2063","Hardcore Henry","Iceland",0.00155135093069919,"Adventure",2090280,14816119
"2064","Hardcore Henry","Iceland",0.00155135093069919,"Sci-Fi",2090280,14816119
"2065","Hardcore Henry","Iceland",0.00155135093069919,"Action",2090280,14816119
"2066","Hardcore Henry","Iceland",0.00155135093069919,"Thriller",2090280,14816119
"2067","Hardcore Henry","Czech Republic",0.00147258226953775,"Adventure",2090280,74511966
"2068","Hardcore Henry","Czech Republic",0.00147258226953775,"Sci-Fi",2090280,74511966
"2069","Hardcore Henry","Czech Republic",0.00147258226953775,"Action",2090280,74511966
"2070","Hardcore Henry","Czech Republic",0.00147258226953775,"Thriller",2090280,74511966
"2071","Hardcore Henry","Slovakia",0.00175779855239922,"Adventure",2090280,29897055
"2072","Hardcore Henry","Slovakia",0.00175779855239922,"Sci-Fi",2090280,29897055
"2073","Hardcore Henry","Slovakia",0.00175779855239922,"Action",2090280,29897055
"2074","Hardcore Henry","Slovakia",0.00175779855239922,"Thriller",2090280,29897055
"2075","Hell or High Water","Netherlands",0.00165132640097204,"Drama",5528249,306394302
"2076","Hell or High Water","Netherlands",0.00165132640097204,"Crime",5528249,306394302
"2077","Hell or High Water","Netherlands",0.00165132640097204,"Action",5528249,306394302
"2078","Hell or High Water","Romania",0.00100821728059831,"Drama",5528249,62306014
"2079","Hell or High Water","Romania",0.00100821728059831,"Crime",5528249,62306014
"2080","Hell or High Water","Romania",0.00100821728059831,"Action",5528249,62306014
"2081","Hell or High Water","France and Algeria, Monaco, Morocco and Tunisia",0.00125824950392263,"Drama",5528249,1356787342
"2082","Hell or High Water","France and Algeria, Monaco, Morocco and Tunisia",0.00125824950392263,"Crime",5528249,1356787342
"2083","Hell or High Water","France and Algeria, Monaco, Morocco and Tunisia",0.00125824950392263,"Action",5528249,1356787342
"2084","Hell or High Water","Spain",0.00144323576311633,"Drama",5528249,657288313
"2085","Hell or High Water","Spain",0.00144323576311633,"Crime",5528249,657288313
"2086","Hell or High Water","Spain",0.00144323576311633,"Action",5528249,657288313
"2087","Hell or High Water","United Kingdom, Ireland and Malta",0.00132080579624992,"Drama",5528249,1638459648
"2088","Hell or High Water","United Kingdom, Ireland and Malta",0.00132080579624992,"Crime",5528249,1638459648
"2089","Hell or High Water","United Kingdom, Ireland and Malta",0.00132080579624992,"Action",5528249,1638459648
"2090","Hell or High Water","Iceland",0.00340514273677203,"Drama",5528249,14816119
"2091","Hell or High Water","Iceland",0.00340514273677203,"Crime",5528249,14816119
"2092","Hell or High Water","Iceland",0.00340514273677203,"Action",5528249,14816119
"2093","How to Be Single","Finland",0.0059783110508041,"Romance",31464555,99378904
"2094","How to Be Single","Finland",0.0059783110508041,"Comedy",31464555,99378904
"2095","How to Be Single","Belgium and Luxembourg",0.00873188785507893,"Romance",31464555,124398643
"2096","How to Be Single","Belgium and Luxembourg",0.00873188785507893,"Comedy",31464555,124398643
"2097","How to Be Single","Austria",0.00656959731859971,"Romance",31464555,97951209
"2098","How to Be Single","Austria",0.00656959731859971,"Comedy",31464555,97951209
"2099","How to Be Single","Czech Republic",0.00283995996025658,"Romance",31464555,74511966
"2100","How to Be Single","Czech Republic",0.00283995996025658,"Comedy",31464555,74511966
"2101","How to Be Single","Slovakia",0.0108925109847776,"Romance",31464555,29897055
"2102","How to Be Single","Slovakia",0.0108925109847776,"Comedy",31464555,29897055
"2103","How to Be Single","Spain",0.00262134129866995,"Romance",31464555,657288313
"2104","How to Be Single","Spain",0.00262134129866995,"Comedy",31464555,657288313
"2105","How to Be Single","Portugal and Angola",0.00385214962328036,"Romance",31464555,82639573
"2106","How to Be Single","Portugal and Angola",0.00385214962328036,"Comedy",31464555,82639573
"2107","How to Be Single","Iceland",0.00559491996520816,"Romance",31464555,14816119
"2108","How to Be Single","Iceland",0.00559491996520816,"Comedy",31464555,14816119
"2109","How to Be Single","Lithuania",0.00701797731864414,"Romance",31464555,19945633
"2110","How to Be Single","Lithuania",0.00701797731864414,"Comedy",31464555,19945633
"2111","How to Be Single","Norway",0.00810847292512586,"Romance",31464555,156998366
"2112","How to Be Single","Norway",0.00810847292512586,"Comedy",31464555,156998366
"2113","How to Be Single","United Kingdom, Ireland and Malta",0.00524883234719736,"Romance",31464555,1638459648
"2114","How to Be Single","United Kingdom, Ireland and Malta",0.00524883234719736,"Comedy",31464555,1638459648
"2115","How to Be Single","Germany",0.00991215066568773,"Romance",31464555,938242397
"2116","How to Be Single","Germany",0.00991215066568773,"Comedy",31464555,938242397
"2117","How to Be Single","Ukraine",0.00793699314940869,"Romance",31464555,66424777
"2118","How to Be Single","Ukraine",0.00793699314940869,"Comedy",31464555,66424777
"2119","How to Be Single","Bulgaria",0.00446626975858976,"Romance",31464555,26805367
"2120","How to Be Single","Bulgaria",0.00446626975858976,"Comedy",31464555,26805367
"2121","How to Be Single","Croatia",0.0132732405385042,"Romance",31464555,10450726
"2122","How to Be Single","Croatia",0.0132732405385042,"Comedy",31464555,10450726
"2123","How to Be Single","Italy",0.00301572278090689,"Romance",31464555,696350478
"2124","How to Be Single","Italy",0.00301572278090689,"Comedy",31464555,696350478
"2125","How to Be Single","Netherlands",0.00904461989635826,"Romance",31464555,306394302
"2126","How to Be Single","Netherlands",0.00904461989635826,"Comedy",31464555,306394302
"2127","How to Be Single","Slovenia",0.00684706166692011,"Romance",31464555,12106507
"2128","How to Be Single","Slovenia",0.00684706166692011,"Comedy",31464555,12106507
"2129","How to Be Single","Hungary",0.0133054094171949,"Romance",31464555,59591928
"2130","How to Be Single","Hungary",0.0133054094171949,"Comedy",31464555,59591928
"2131","How to Be Single","Romania",0.00821065202469861,"Romance",31464555,62306014
"2132","How to Be Single","Romania",0.00821065202469861,"Comedy",31464555,62306014
"2133","I, Daniel Blake","France and Algeria, Monaco, Morocco and Tunisia",0.00472575089810943,NA,12962179,1356787342
"2134","I, Daniel Blake","Portugal and Angola",0.0013413186440351,NA,12962179,82639573
"2135","I, Daniel Blake","Italy",0.00202902280480663,NA,12962179,696350478
"2136","I, Daniel Blake","United Kingdom, Ireland and Malta",0.00241684377447665,NA,12962179,1638459648
"2137","I, Daniel Blake","Netherlands",0.00249895639377785,NA,12962179,306394302
"2138","Ice Age: Collision Course","Netherlands",0.0110920306866542,"Comedy",105626659,306394302
"2139","Ice Age: Collision Course","Netherlands",0.0110920306866542,"Sci-Fi",105626659,306394302
"2140","Ice Age: Collision Course","Netherlands",0.0110920306866542,"Family",105626659,306394302
"2141","Ice Age: Collision Course","Netherlands",0.0110920306866542,"Adventure",105626659,306394302
"2142","Ice Age: Collision Course","Netherlands",0.0110920306866542,"Animation",105626659,306394302
"2143","Ice Age: Collision Course","Austria",0.0272530173670444,"Comedy",105626659,97951209
"2144","Ice Age: Collision Course","Austria",0.0272530173670444,"Sci-Fi",105626659,97951209
"2145","Ice Age: Collision Course","Austria",0.0272530173670444,"Family",105626659,97951209
"2146","Ice Age: Collision Course","Austria",0.0272530173670444,"Adventure",105626659,97951209
"2147","Ice Age: Collision Course","Austria",0.0272530173670444,"Animation",105626659,97951209
"2148","Ice Age: Collision Course","United Kingdom, Ireland and Malta",0.00575729528128117,"Comedy",105626659,1638459648
"2149","Ice Age: Collision Course","United Kingdom, Ireland and Malta",0.00575729528128117,"Sci-Fi",105626659,1638459648
"2150","Ice Age: Collision Course","United Kingdom, Ireland and Malta",0.00575729528128117,"Family",105626659,1638459648
"2151","Ice Age: Collision Course","United Kingdom, Ireland and Malta",0.00575729528128117,"Adventure",105626659,1638459648
"2152","Ice Age: Collision Course","United Kingdom, Ireland and Malta",0.00575729528128117,"Animation",105626659,1638459648
"2153","Ice Age: Collision Course","Romania",0.0181657263454536,"Comedy",105626659,62306014
"2154","Ice Age: Collision Course","Romania",0.0181657263454536,"Sci-Fi",105626659,62306014
"2155","Ice Age: Collision Course","Romania",0.0181657263454536,"Family",105626659,62306014
"2156","Ice Age: Collision Course","Romania",0.0181657263454536,"Adventure",105626659,62306014
"2157","Ice Age: Collision Course","Romania",0.0181657263454536,"Animation",105626659,62306014
"2158","Ice Age: Collision Course","France and Algeria, Monaco, Morocco and Tunisia",0.0194186481436086,"Comedy",105626659,1356787342
"2159","Ice Age: Collision Course","France and Algeria, Monaco, Morocco and Tunisia",0.0194186481436086,"Sci-Fi",105626659,1356787342
"2160","Ice Age: Collision Course","France and Algeria, Monaco, Morocco and Tunisia",0.0194186481436086,"Family",105626659,1356787342
"2161","Ice Age: Collision Course","France and Algeria, Monaco, Morocco and Tunisia",0.0194186481436086,"Adventure",105626659,1356787342
"2162","Ice Age: Collision Course","France and Algeria, Monaco, Morocco and Tunisia",0.0194186481436086,"Animation",105626659,1356787342
"2163","Ice Age: Collision Course","Italy",0.0139205993336017,"Comedy",105626659,696350478
"2164","Ice Age: Collision Course","Italy",0.0139205993336017,"Sci-Fi",105626659,696350478
"2165","Ice Age: Collision Course","Italy",0.0139205993336017,"Family",105626659,696350478
"2166","Ice Age: Collision Course","Italy",0.0139205993336017,"Adventure",105626659,696350478
"2167","Ice Age: Collision Course","Italy",0.0139205993336017,"Animation",105626659,696350478
"2168","Ice Age: Collision Course","Czech Republic",0.0254484897096931,"Comedy",105626659,74511966
"2169","Ice Age: Collision Course","Czech Republic",0.0254484897096931,"Sci-Fi",105626659,74511966
"2170","Ice Age: Collision Course","Czech Republic",0.0254484897096931,"Family",105626659,74511966
"2171","Ice Age: Collision Course","Czech Republic",0.0254484897096931,"Adventure",105626659,74511966
"2172","Ice Age: Collision Course","Czech Republic",0.0254484897096931,"Animation",105626659,74511966
"2173","Ice Age: Collision Course","Belgium and Luxembourg",0.0110315672816463,"Comedy",105626659,124398643
"2174","Ice Age: Collision Course","Belgium and Luxembourg",0.0110315672816463,"Sci-Fi",105626659,124398643
"2175","Ice Age: Collision Course","Belgium and Luxembourg",0.0110315672816463,"Family",105626659,124398643
"2176","Ice Age: Collision Course","Belgium and Luxembourg",0.0110315672816463,"Adventure",105626659,124398643
"2177","Ice Age: Collision Course","Belgium and Luxembourg",0.0110315672816463,"Animation",105626659,124398643
"2178","Ice Age: Collision Course","Spain",0.0103379762968644,"Comedy",105626659,657288313
"2179","Ice Age: Collision Course","Spain",0.0103379762968644,"Sci-Fi",105626659,657288313
"2180","Ice Age: Collision Course","Spain",0.0103379762968644,"Family",105626659,657288313
"2181","Ice Age: Collision Course","Spain",0.0103379762968644,"Adventure",105626659,657288313
"2182","Ice Age: Collision Course","Spain",0.0103379762968644,"Animation",105626659,657288313
"2183","Ice Age: Collision Course","Lithuania",0.036490544070474,"Comedy",105626659,19945633
"2184","Ice Age: Collision Course","Lithuania",0.036490544070474,"Sci-Fi",105626659,19945633
"2185","Ice Age: Collision Course","Lithuania",0.036490544070474,"Family",105626659,19945633
"2186","Ice Age: Collision Course","Lithuania",0.036490544070474,"Adventure",105626659,19945633
"2187","Ice Age: Collision Course","Lithuania",0.036490544070474,"Animation",105626659,19945633
"2188","Ice Age: Collision Course","Portugal and Angola",0.0177997894543816,"Comedy",105626659,82639573
"2189","Ice Age: Collision Course","Portugal and Angola",0.0177997894543816,"Sci-Fi",105626659,82639573
"2190","Ice Age: Collision Course","Portugal and Angola",0.0177997894543816,"Family",105626659,82639573
"2191","Ice Age: Collision Course","Portugal and Angola",0.0177997894543816,"Adventure",105626659,82639573
"2192","Ice Age: Collision Course","Portugal and Angola",0.0177997894543816,"Animation",105626659,82639573
"2193","Ice Age: Collision Course","Slovenia",0.0424721185061884,"Comedy",105626659,12106507
"2194","Ice Age: Collision Course","Slovenia",0.0424721185061884,"Sci-Fi",105626659,12106507
"2195","Ice Age: Collision Course","Slovenia",0.0424721185061884,"Family",105626659,12106507
"2196","Ice Age: Collision Course","Slovenia",0.0424721185061884,"Adventure",105626659,12106507
"2197","Ice Age: Collision Course","Slovenia",0.0424721185061884,"Animation",105626659,12106507
"2198","Ice Age: Collision Course","Ukraine",0.0165239094442124,"Comedy",105626659,66424777
"2199","Ice Age: Collision Course","Ukraine",0.0165239094442124,"Sci-Fi",105626659,66424777
"2200","Ice Age: Collision Course","Ukraine",0.0165239094442124,"Family",105626659,66424777
"2201","Ice Age: Collision Course","Ukraine",0.0165239094442124,"Adventure",105626659,66424777
"2202","Ice Age: Collision Course","Ukraine",0.0165239094442124,"Animation",105626659,66424777
"2203","Ice Age: Collision Course","Slovakia",0.0289596416770816,"Comedy",105626659,29897055
